video_id,title,published_at,period,duration,view_count,comment_count,youtube_url,current_db_label,review_label,needs_review,candidate_confidence,label_status,labeler,labeled_at,notes,evidence
hA6_LLeAw7c,民意調查台灣城市最無聊的竟然是！？我們花一天的時間去體驗！THE MOST BORING CITY OF TAIWAN,2020-02-02T04:00:06Z,pre,PT15M5S,880499,2240,https://www.youtube.com/watch?v=hA6_LLeAw7c,collab,collab,False,,,human,2026-05-02 17:50:27,,
Yf0hAVvACuc,台北路上抓人晚上唱歌，會有人參加嗎?! Inviting Strangers to Join us for Karaoke,2020-02-13T04:00:02Z,pre,PT10M9S,234522,562,https://www.youtube.com/watch?v=Yf0hAVvACuc,collab,collab,False,,,human,2026-05-02 17:50:27,,
X7iw5oGLnjg,旅遊飛鏢射世界地圖，射到哪就去哪！地點跟天氣預報令人崩潰 TRAVELING TO WHEREVER THE DART LANDS ON THE WORLD MAP,2020-02-27T04:00:05Z,pre,PT13M29S,2326661,2279,https://www.youtube.com/watch?v=X7iw5oGLnjg,collab,collab,False,,,human,2026-05-02 17:50:27,,
WQb6dnbENpw,用西語生存一天！在墨西哥跳脫舒適圈！ 超尷尬爆笑的對話！SPEAKING SPANISH IN MEXICO FOR A DAY,2020-03-13T04:00:04Z,pre,PT10M50S,607775,574,https://www.youtube.com/watch?v=WQb6dnbENpw,collab,collab,False,,,human,2026-05-02 17:50:27,,
Jkgg7hASZ_U,台灣人在加州 ｜灣區封城 ｜新型冠狀病毒全球疫情 ｜ 美國淪陷 ｜一起來抗疫｜CORONAVIRUS | BAY AREA LOCKDOWN,2020-03-22T03:00:03Z,pre,PT6M28S,95010,92,https://www.youtube.com/watch?v=Jkgg7hASZ_U,collab,collab,False,,,human,2026-05-02 17:50:27,,
zJeC-bRZklw,居家隔離中可以做的10件事 ｜不再無聊了｜10 Things To Do at Home while Quarantined (Parody) | Coronavirus,2020-03-27T22:00:24Z,pre,PT3M56S,100110,123,https://www.youtube.com/watch?v=zJeC-bRZklw,collab,collab,False,,,human,2026-05-02 17:50:27,,
srYgq35FZyk,【開箱】坎昆CP值爆表 ! 五星級全包式飯店能做些什麼？！ ｜整條海岸最高級Hyatt Zilara｜ Five Stars All Inclusive Resort at Cancun Mexico,2020-04-16T03:00:09Z,pre,PT7M55S,417616,301,https://www.youtube.com/watch?v=srYgq35FZyk,collab,collab,False,,,human,2026-05-02 17:50:27,,
hHDo7PxSBdo,在蘋果公司上班的內幕！ 美國矽谷工程師學到了什麼？ 高薪福利好？！ 跟Google比起來有比較好嗎？｜Working At Apple As An Engineer,2020-04-23T03:45:00Z,pre,PT10M6S,2540677,1858,https://www.youtube.com/watch?v=hHDo7PxSBdo,ian,ian,False,,,human,2026-05-02 17:50:27,,
oBV1GTtfNLE,精算跟數據分析｜實用的技術｜什麼是精算師？｜如何成為一名精算師？｜精算師的前景？ | What is an Actuary?,2020-04-30T03:00:14Z,pre,PT9M26S,1288186,1413,https://www.youtube.com/watch?v=oBV1GTtfNLE,eric,eric,False,,,human,2026-05-02 17:50:27,,
B90Dj_eGjpY,拉斯維加斯找陌生人做挑戰 ！美國街頭玩遊戲 ｜ 世界最狂的不夜城 ｜老外直接飆髒話！｜Las Vegas,2020-05-07T04:30:04Z,pre,PT12M9S,347150,167,https://www.youtube.com/watch?v=B90Dj_eGjpY,eric,eric,False,,,human,2026-05-02 17:50:27,,
ECl-pssKUDQ,Upright Go Review | 終於找到改善駝背的方法｜讓自己身體健康跟抱持自信的神器,2020-05-14T03:00:02Z,pre,PT7M7S,106980,101,https://www.youtube.com/watch?v=ECl-pssKUDQ,eric,eric,False,,,human,2026-05-02 17:50:27,,
ClmiALF-rgw,在美國打給陌生人清唱中文歌!! 會有人理我們嗎？解除美國人對華人的恐懼！｜排華現象｜手牽手｜Calling Strangers and Sing Chinese Songs to Them,2020-05-21T03:00:04Z,pre,PT11M18S,307042,469,https://www.youtube.com/watch?v=ClmiALF-rgw,collab,collab,False,,,human,2026-05-02 17:50:27,,
4D4o2P4x0gE,經典歌曲無旋律猜歌 【上集】 ｜你一定聽過的2000年代金曲 ｜ 七八年級生限定 ｜ 只聽歌詞也太難了吧？！,2020-05-28T03:00:01Z,pre,PT11M9S,185705,221,https://www.youtube.com/watch?v=4D4o2P4x0gE,collab,collab,False,,,human,2026-05-02 17:50:27,,
5K3XrpeqCjk,經典歌曲無旋律猜歌 【下集】 ｜你一定聽過的2000年代金曲 ｜ 七八年級生限定 ｜ 中文歌但只給英文翻譯？！,2020-05-31T03:00:00Z,pre,PT7M42S,111832,188,https://www.youtube.com/watch?v=5K3XrpeqCjk,collab,collab,False,,,human,2026-05-02 17:50:27,,
Dr9LWT0DRts,在美台灣人講解美國近況｜台灣新聞 沒告訴你的真相 ｜美國遊行暴動 ｜黑人的命也是命 | George Floyds Death causing US turmoil,2020-06-04T07:30:00Z,pre,PT8M29S,62590,176,https://www.youtube.com/watch?v=Dr9LWT0DRts,eric,eric,False,,,human,2026-05-02 17:50:27,,
4ejeXB9393Q,台灣移民美國的心路歷程 ｜ 美國讀書被欺負？！ 美國 vs 台灣的生活 教育 工作,2020-06-11T03:00:01Z,pre,PT10M18S,629332,959,https://www.youtube.com/watch?v=4ejeXB9393Q,collab,collab,False,,,human,2026-05-02 17:50:27,,
zdEneCCesM8,認識台灣的人多嗎？! 跟外國人宣傳台灣的趣知識 ! 隨機視訊Chatroulette ｜ We Tell Strangers Fun Facts about Taiwan,2020-06-18T03:36:36Z,pre,PT9M3S,120974,544,https://www.youtube.com/watch?v=zdEneCCesM8,collab,collab,False,,,human,2026-05-02 17:50:27,,
jsUFUFxOUow,經典歌曲接歌遊戲｜高難度接歌｜ 你有辦法接著唱下去嗎！｜ 你一定聽過的2000年代金曲 ｜ 七八年級生都聽過 ｜90後經典歌曲,2020-06-25T03:00:11Z,pre,PT12M46S,146551,182,https://www.youtube.com/watch?v=jsUFUFxOUow,collab,collab,False,,,human,2026-05-02 17:50:27,,
qrhKEIg7Nxk,5個一定要知道的面試訣竅跟技巧提升你的錄取率！ 蘋果工程師的面試過程 ｜面試官都在想什麼？ ｜矽谷新創公司面試都問什麼？ ｜TOP 5 INTERVIEW TIPS YOU NEED TO KNOW,2020-06-28T03:00:14Z,pre,PT12M35S,540850,469,https://www.youtube.com/watch?v=qrhKEIg7Nxk,ian,ian,False,,,human,2026-05-02 17:50:27,,
c4gdXbxY2Zg,網路運動教學救了我 ｜社群的力量｜新型冠狀病毒封城的影響 ｜HIIT高強度間歇運動,2020-07-02T03:00:04Z,pre,PT7M26S,63249,108,https://www.youtube.com/watch?v=c4gdXbxY2Zg,eric,eric,False,,,human,2026-05-02 17:50:27,,
Wo2EfETl_DI,美國矽谷公司大車拼！到底哪一家最好？｜員工福利超爽？｜微軟 領英 臉書IG 谷歌 蘋果工程師,2020-07-09T05:00:04Z,pre,PT15M51S,1352415,869,https://www.youtube.com/watch?v=Wo2EfETl_DI,ian,ian,False,,,human,2026-05-02 17:50:27,,
uc8vnLVOOOI,男人死前必做的事 ！一日賽車手 ｜ 美國賽道體驗 ｜ 有錢人的興趣｜ Leguna Seca,2020-07-16T03:00:10Z,pre,PT7M12S,151695,144,https://www.youtube.com/watch?v=uc8vnLVOOOI,ian,ian,False,,,human,2026-05-02 17:50:27,,
16Ux9Opzpcw,搭陌生人的船?! 結果濕身！美國灣區一日遊,2020-07-23T03:00:00Z,pre,PT12M34S,260104,352,https://www.youtube.com/watch?v=16Ux9Opzpcw,collab,collab,False,,,human,2026-05-02 17:50:27,,
1-5ZVxcnrJI,人生中最難的事？！一日奶爸挑戰 ｜養小孩訣竅,2020-07-30T03:00:01Z,pre,PT11M53S,413334,485,https://www.youtube.com/watch?v=1-5ZVxcnrJI,eric,eric,False,,,human,2026-05-02 17:50:27,,
AOB0SZPRyx4,"美國知名大學申請分享! 哈佛大學 柏克萊大學 加州洛杉磯大學 ｜Harvard, UC Berkeley, UCLA | 美國高中經驗分享 | The DoDo Men 嘟嘟人 ft. 哈佛姐",2020-08-06T05:15:01Z,pre,PT12M23S,901003,818,https://www.youtube.com/watch?v=AOB0SZPRyx4,collab,collab,False,,,human,2026-05-02 17:50:27,,
08Fwh0XJ8bc,崩潰的一天! 舅舅大挑戰之一日奶爸2 ｜ 哭到我也想哭了...,2020-08-13T03:00:00Z,pre,PT12M11S,593865,513,https://www.youtube.com/watch?v=08Fwh0XJ8bc,ian,ian,False,,,human,2026-05-02 17:50:27,,
Dyq-cI-d8IM,柏克萊 vs UCLA 加州大學經驗談！美國大學教了我們什麼？沒想到會有這麼奇葩的課！加州大學生活分享,2020-08-20T03:00:04Z,pre,PT12M16S,723200,736,https://www.youtube.com/watch?v=Dyq-cI-d8IM,collab,collab,False,,,human,2026-05-02 17:50:27,,
pIcjuTqKpHg,美國灣區最陡最令人崩潰的山! 爬到懷疑人生...史上最噁最健康蔬果汁懲罰!,2020-08-27T03:00:07Z,pre,PT12M50S,277287,432,https://www.youtube.com/watch?v=pIcjuTqKpHg,collab,collab,False,,,human,2026-05-02 17:50:27,,
gUyUiNb8Mrk,蘋果vs三星｜開箱包裝｜開箱體驗差超多！｜蘋果包裝工程師,2020-09-03T03:00:06Z,pre,PT10M48S,707051,2059,https://www.youtube.com/watch?v=gUyUiNb8Mrk,ian,ian,False,,,human,2026-05-02 17:50:27,,
8fC-Urpu1Ns,10萬訂閱Q&A！為什麼要跳脫舒適圈？？ 我們在一起嗎？！ | The DoDo Men 嘟嘟人,2020-09-10T03:00:00Z,pre,PT18M31S,592832,1183,https://www.youtube.com/watch?v=8fC-Urpu1Ns,collab,collab,False,,,human,2026-05-02 17:50:27,,
vBn1fKa7hzE,怎麼成為精算師？｜你適合這個事業嗎？｜考試怎麼準備？｜讀什麼科系？,2020-09-13T04:30:02Z,pre,PT10M1S,368621,554,https://www.youtube.com/watch?v=vBn1fKa7hzE,eric,eric,False,,,human,2026-05-02 17:50:27,,
M8DM25n8VNc,麥當勞唱歌點餐超尷尬！迪士尼人物出現鬧場！美國人到底都點些什麼？,2020-09-17T03:00:02Z,pre,PT9M35S,842615,849,https://www.youtube.com/watch?v=M8DM25n8VNc,collab,collab,False,,,human,2026-05-02 17:50:27,,
925TACAdBgc,美國公路旅遊 【上集】在黃石公園被牛包圍 ！全美國最有名的溫泉跟噴泉！｜The DoDo Men 嘟嘟人,2020-09-24T04:00:01Z,pre,PT14M27S,578686,432,https://www.youtube.com/watch?v=925TACAdBgc,collab,collab,False,,,human,2026-05-02 17:50:27,,
dVXeMu7NUuE,美國公路旅遊 【下集】結果冷門的國家公園最厲害？ 阿甘正傳的拍攝地點！｜The DoDo Men 嘟嘟人,2020-10-01T04:00:09Z,pre,PT15M5S,387084,563,https://www.youtube.com/watch?v=dVXeMu7NUuE,collab,collab,False,,,human,2026-05-02 17:50:27,,
gTMwOCf7jGk,台灣跟美國的文化也差太多了吧！？從小被打到大的心酸...台灣小孩很辛苦！美國小孩也太爽？,2020-10-07T09:00:07Z,pre,PT11M55S,335315,519,https://www.youtube.com/watch?v=gTMwOCf7jGk,collab,collab,False,,,human,2026-05-02 17:50:27,,
DUYzpdoilGE,【開箱】一晚超過兩萬台幣的沙漠露營！沒冷氣超爆熱到底貴在哪？,2020-10-15T04:58:53Z,pre,PT12M43S,561335,305,https://www.youtube.com/watch?v=DUYzpdoilGE,collab,collab,False,,,human,2026-05-02 17:50:27,,
salgAW4AP4A,辭職離開矽谷是為了什麼？2020年的重大決定! 人生中最難的決定 | The DoDo Men 嘟嘟人,2020-10-22T04:00:06Z,pre,PT8M28S,1788511,4352,https://www.youtube.com/watch?v=salgAW4AP4A,collab,collab,False,,,human,2026-05-02 17:50:27,,
qSwfcq08aCU,偷偷邀請30個陌生人給Eric的生日驚喜！ ｜ Eric的30大壽特別企劃 ｜The DoDo Men 嘟嘟人,2020-10-29T04:00:05Z,pre,PT13M45S,276866,620,https://www.youtube.com/watch?v=qSwfcq08aCU,collab,collab,False,,,human,2026-05-02 17:50:27,,
OErqxJnt-tY,你要去哪裡？! 台北人週末都在做什麼？奔波了十四個小時｜台北捷運一日遊,2020-11-05T04:15:00Z,pre,PT15M37S,766830,967,https://www.youtube.com/watch?v=OErqxJnt-tY,collab,collab,False,,,human,2026-05-02 17:50:27,,
D5JRb8h_PKM,挑戰人生清單！綠島考潛水執照過程全紀錄!｜PADI OW CERTIFIED,2020-11-12T04:00:04Z,pre,PT13M36S,270524,347,https://www.youtube.com/watch?v=D5JRb8h_PKM,collab,collab,False,,,human,2026-05-02 17:50:27,,
1uMOstjiuKM,全英文台灣高屏生存記!! 尷尬癌大爆發?! 高雄快閃活動嚇死我們了...Can English speakers survive in Southern Taiwan?,2020-11-19T04:00:00Z,pre,PT14M51S,994199,1212,https://www.youtube.com/watch?v=1uMOstjiuKM,collab,collab,False,,,human,2026-05-02 17:50:27,,
GYeEki5qGZc,跟外國人一起探索台灣！為什麼外國人想待在台灣？阿里山雲海｜墾丁國家森林遊樂區,2020-11-26T04:00:01Z,pre,PT20M38S,461543,556,https://www.youtube.com/watch?v=GYeEki5qGZc,collab,collab,False,,,human,2026-05-02 17:50:27,,
ODcUdxMJXUc,一日高中生｜ 台灣高中生都在幹嘛？｜The DoDo Men 第一次演講！,2020-12-03T04:00:05Z,pre,PT12M1S,759157,638,https://www.youtube.com/watch?v=ODcUdxMJXUc,collab,collab,False,,,human,2026-05-02 17:50:27,,
UMBbSuocqWM,讓IG粉絲決定一天的行程！結果頭髮變成粉紅色！？墾丁玩很大 | The DoDo Men 嘟嘟人,2020-12-10T04:00:02Z,pre,PT14M55S,529743,658,https://www.youtube.com/watch?v=UMBbSuocqWM,collab,collab,False,,,human,2026-05-02 17:50:27,,
Ru3OutGE7Fk,挑戰八小時找陌生人參加美式派對！嘉義人的熱情大考驗！自己都懷疑會不會成功... ｜The DoDo Men 嘟嘟人,2020-12-17T04:01:36Z,pre,PT11M53S,189398,336,https://www.youtube.com/watch?v=Ru3OutGE7Fk,collab,collab,False,,,human,2026-05-02 17:50:27,,
-YASN98Tlt4,成為百萬YouTuber最重要的關鍵原來是！？｜The DoDo Men 嘟嘟人 ft. 阿滴 Ray Du,2020-12-21T13:00:00Z,pre,PT9M59S,272318,481,https://www.youtube.com/watch?v=-YASN98Tlt4,collab,collab,False,,,human,2026-05-02 17:50:27,,
y0lP-0LVyRc,20萬訂閱帶粉絲上高級遊艇！以為可以待在舒適圈...選粉過程超傻眼！｜The DoDo Men 嘟嘟人,2020-12-24T04:00:08Z,pre,PT12M14S,197923,249,https://www.youtube.com/watch?v=y0lP-0LVyRc,collab,collab,False,,,human,2026-05-02 17:50:27,,
ib4Wq5kTnzY,2020年是最棒的一年 ｜THANK YOU 2020!,2020-12-31T04:00:06Z,pre,PT6M32S,120799,478,https://www.youtube.com/watch?v=ib4Wq5kTnzY,collab,collab,False,,,human,2026-05-02 17:50:27,,
Iamo19DE9Hg,[YES MAN系列]答應任何誇張要求的YES MAN! 做這個挑戰要三思...,2021-01-06T13:00:13Z,pre,PT12M35S,459410,446,https://www.youtube.com/watch?v=Iamo19DE9Hg,collab,collab,False,,,human,2026-05-02 17:50:27,,
NM5u4sUE8E4,給台灣『最無聊』的地方一個機會｜顛覆了我們的想法！？｜The DoDo Men 嘟嘟人,2021-01-13T13:00:07Z,pre,PT15M39S,436952,638,https://www.youtube.com/watch?v=NM5u4sUE8E4,collab,collab,False,,,human,2026-05-02 17:50:27,,
PMyKUnnnQ7Q,各縣市最有名的夜市小吃終於吃到啦！深夜肚子餓不要看！｜The DoDo Men 嘟嘟人,2021-01-20T13:00:06Z,pre,PT17M21S,543392,852,https://www.youtube.com/watch?v=PMyKUnnnQ7Q,collab,collab,False,,,human,2026-05-02 17:50:27,,
lGPbBPD2jY4,高難度農耕挑戰！超陡山坡上工作差點死掉！｜The DoDo Men 嘟嘟人,2021-01-27T13:00:32Z,pre,PT14M22S,235368,348,https://www.youtube.com/watch?v=lGPbBPD2jY4,collab,collab,False,,,human,2026-05-02 17:50:27,,
Jao76B23pEY,全英文面試考驗學生臨場反應！｜The DoDo Men 嘟嘟人,2021-01-31T04:00:03Z,pre,PT14M36S,467936,293,https://www.youtube.com/watch?v=Jao76B23pEY,collab,collab,False,,,human,2026-05-02 17:50:27,,
BtiYRs_OUYk,熱血爆表片頭曲自己唱起來！從零到有的音樂創作全記錄｜The DoDo Men 嘟嘟人,2021-02-03T13:00:07Z,pre,PT12M31S,167278,537,https://www.youtube.com/watch?v=BtiYRs_OUYk,collab,collab,False,,,human,2026-05-02 17:50:27,,
